true_label,predicted_label,confidence,entropy,margin
1,1,0.9908003,0.052290723,0.98160064
1,1,0.9999999,2.0196896e-06,0.99999976
1,0,0.9999978,3.0660914e-05,0.9999956
0,0,0.99999106,0.00011287458,0.9999821
0,0,0.9989571,0.00820278,0.9979142
0,0,1.0,2.763102e-11,1.0
1,0,0.56821245,0.6838122,0.1364249
0,0,1.0,3.3298517e-10,1.0
1,1,0.9940287,0.036531277,0.9880574
0,0,1.0,3.7052413e-07,1.0
0,0,0.99894464,0.008287944,0.9978893
1,0,0.99985117,0.0014604243,0.99970233
1,1,1.0,2.763102e-11,1.0
0,0,0.99894506,0.008285356,0.9978901
0,0,0.9975229,0.017338365,0.9950458
1,1,1.0,2.763102e-11,1.0
0,0,1.0,5.8487273e-09,1.0
1,1,0.93842673,0.23127466,0.87685347
1,1,1.0,2.763102e-11,1.0
1,1,0.93842673,0.23127466,0.87685347
1,1,1.0,2.763102e-11,1.0
1,1,1.0,2.763102e-11,1.0
0,0,0.9998522,0.0014516361,0.99970436
1,1,0.934598,0.24157949,0.86919606
0,0,1.0,1.760467e-07,1.0
1,1,0.9962368,0.024764115,0.9924736
1,1,0.99212706,0.04598093,0.9842541
1,1,0.9595701,0.16930796,0.9191402
1,1,1.0,2.763102e-11,1.0
0,0,0.998951,0.008244311,0.99790204
1,1,0.993869,0.037345886,0.987738
0,0,1.0,2.313367e-07,1.0
1,1,0.86911106,0.38807303,0.7382221
0,0,0.9989396,0.008322718,0.99787915
1,1,1.0,2.763102e-11,1.0
1,1,1.0,2.763102e-11,1.0
0,0,0.998757,0.009558197,0.997514
1,1,1.0,2.763102e-11,1.0
1,1,0.9608246,0.16531458,0.9216492
1,0,0.99999994,7.9483357e-07,0.9999999
1,1,0.97758263,0.107303545,0.95516527
0,0,0.99895465,0.008219432,0.9979093
1,1,0.9999999,2.0196896e-06,0.99999976
0,0,1.0,3.744566e-07,1.0
0,0,0.99997866,0.00025088122,0.9999573
0,0,0.9989628,0.008163296,0.99792564
1,1,0.94095844,0.22432216,0.8819169
0,0,0.9999921,0.00010115244,0.99998415
1,1,1.0,2.763102e-11,1.0
1,1,0.993869,0.037345886,0.987738
1,1,0.8849427,0.35695994,0.7698854
1,1,1.0,2.763102e-11,1.0
1,1,1.0,2.763102e-11,1.0
0,0,1.0,1.7365497e-09,1.0
0,0,0.99985236,0.0014500911,0.9997047
1,0,0.8329555,0.45116884,0.66591096
1,1,0.99418855,0.035711456,0.9883771
1,1,0.9972404,0.019017057,0.99448085
0,0,1.0,6.21156e-10,1.0
0,0,0.9999779,0.00025933792,0.9999558
1,0,0.57905126,0.68059635,0.15810248
0,0,0.67812335,0.62827593,0.35624674
1,1,0.6776328,0.6286409,0.35526562
1,1,0.7056894,0.6059663,0.41137874
0,0,0.9917256,0.047912333,0.98345125
0,0,0.99323356,0.04054715,0.9864671
1,0,0.9999996,6.432392e-06,0.99999917
0,0,0.9997989,0.0019128179,0.9995978
1,1,0.9774253,0.10789704,0.95485055
1,1,0.99999964,5.6661747e-06,0.9999993
0,0,0.99985224,0.0014509979,0.9997045
0,0,0.9974857,0.017561143,0.9949714
1,1,0.99999976,3.87412e-06,0.9999995
1,1,0.9999689,0.00035400613,0.9999378
1,1,0.9368048,0.23567027,0.87360954
1,1,0.9937184,0.038110435,0.9874368
1,1,1.0,2.763102e-11,1.0
1,1,1.0,2.763102e-11,1.0
0,0,0.9636491,0.1561684,0.9272982
1,1,0.9999999,2.0196896e-06,0.99999976
0,0,0.99953675,0.0040197624,0.9990735
1,1,1.0,2.763102e-11,1.0
0,0,0.9989391,0.008326048,0.9978782
0,0,0.9999972,3.8590948e-05,0.9999944
0,0,1.0,2.6545083e-10,1.0
1,0,0.999822,0.0017144604,0.99964404
0,0,1.0,2.763102e-11,1.0
1,0,0.999952,0.00052537053,0.99990404
1,0,0.99999964,5.3682647e-06,0.9999993
1,1,1.0,2.763102e-11,1.0
0,0,1.0,2.9047445e-10,1.0
1,1,0.99998724,0.00015650294,0.9999745
1,0,0.99899626,0.007932929,0.9979925
1,0,0.9972074,0.01921141,0.9944148
1,0,0.59159124,0.6762742,0.18318248
0,0,0.73286474,0.58038867,0.46572948
0,0,0.999737,0.002430677,0.99947405
0,0,1.0,1.5742177e-07,1.0
1,1,1.0,2.763102e-11,1.0
1,1,1.0,2.763102e-11,1.0
1,0,0.7002531,0.6106497,0.40050623
1,0,0.80119014,0.49874812,0.6023803
1,1,0.9896493,0.05760692,0.9792986
1,0,1.0,1.0319424e-09,1.0
0,0,1.0,2.763102e-11,1.0
1,0,0.9968683,0.021184735,0.9937366
1,0,1.0,1.7941863e-10,1.0
0,0,1.0,2.8714237e-10,1.0
1,1,1.0,2.763102e-11,1.0
1,1,0.9999999,2.0196896e-06,0.99999976
0,0,1.0,3.024986e-09,1.0
1,1,0.88955534,0.347444,0.77911067
1,0,0.99482065,0.03242529,0.9896413
0,0,0.99982053,0.0017275373,0.99964106
0,0,1.0,7.856723e-08,1.0
1,0,0.9999984,2.297136e-05,0.9999968
0,0,0.9999998,2.6318166e-06,0.99999964
0,1,0.9961205,0.02541107,0.992241
1,1,0.9999924,9.753035e-05,0.99998474
0,0,0.9494473,0.20013946,0.89889455
1,1,0.8369152,0.44474995,0.6738304
1,1,0.99999857,2.0681588e-05,0.99999714
1,1,1.0,2.763102e-11,1.0
1,1,0.9995466,0.003944,0.9990932
0,0,0.89683235,0.3319878,0.7936647
0,0,1.0,2.9526565e-10,1.0
1,1,1.0,2.763102e-11,1.0
1,0,0.982459,0.08830833,0.964918
0,0,0.9998522,0.0014514487,0.99970436
1,0,1.0,6.0024916e-11,1.0
1,1,1.0,2.763102e-11,1.0
1,0,0.9998205,0.0017280667,0.99964094
1,1,0.99387604,0.037310094,0.9877521
1,1,1.0,2.763102e-11,1.0
1,1,0.9155018,0.28962046,0.83100355
0,0,0.9989413,0.00831099,0.9978826
1,1,0.90600234,0.31169066,0.8120047
0,0,0.9999691,0.00035145317,0.99993825
1,0,0.99886453,0.008833943,0.99772906
1,1,0.99173754,0.04785524,0.9834751
0,0,1.0,2.8712062e-09,1.0
0,0,1.0,1.9868271e-09,1.0
1,1,1.0,2.763102e-11,1.0
1,1,0.99999976,3.87412e-06,0.9999995
0,0,0.6631151,0.6389476,0.32623017
0,0,0.9860256,0.07355441,0.97205114
1,1,0.9999988,1.7452001e-05,0.9999976
0,0,0.99895376,0.008225685,0.9979075
1,0,1.0,2.763102e-11,1.0
1,0,0.9998525,0.0014490022,0.99970496
1,1,1.0,2.763102e-11,1.0
1,1,1.0,2.763102e-11,1.0
0,0,1.0,4.67333e-09,1.0
1,1,0.999998,2.8593053e-05,0.99999595
0,0,0.8593046,0.40622383,0.7186092
0,0,0.998942,0.008306047,0.99788404
1,1,0.9999931,8.9067515e-05,0.9999862
1,1,0.96196425,0.16165061,0.9239285
1,0,1.0,2.7318459e-10,1.0
1,1,0.8354857,0.44708037,0.6709714
0,0,1.0,7.4349856e-08,1.0
0,0,1.0,2.7207242e-10,1.0
0,0,0.9988611,0.008857584,0.99772215
1,1,0.930944,0.2511902,0.86188805
0,0,0.99893576,0.008348956,0.9978715
0,0,0.9894775,0.058388863,0.97895503
1,1,1.0,2.763102e-11,1.0
1,1,0.99999833,2.3871251e-05,0.99999666
1,1,0.9999999,2.0196896e-06,0.99999976
0,0,0.9997722,0.0021383106,0.9995444
0,0,0.9998522,0.0014514345,0.99970436
0,0,1.0,4.0945367e-10,1.0
1,1,0.9913276,0.049807932,0.98265517
0,0,1.0,3.1005068e-10,1.0
1,1,1.0,2.763102e-11,1.0
0,0,0.99895704,0.00820312,0.9979141
1,1,1.0,2.763102e-11,1.0
0,0,1.0,2.2889148e-09,1.0
0,0,0.99881583,0.009163155,0.99763167
0,0,0.9998522,0.0014513087,0.99970436
0,0,0.9989466,0.008274787,0.9978932
0,0,0.9999967,4.4502944e-05,0.99999344
1,1,0.9999995,7.417722e-06,0.99999905
0,0,1.0,4.4106058e-10,1.0
0,0,0.9666544,0.146186,0.93330884
0,0,0.9999997,4.9806613e-06,0.9999994
1,1,0.99547887,0.028920453,0.99095774
0,0,1.0,2.763102e-11,1.0
1,1,0.93842673,0.23127466,0.87685347
1,1,0.9999503,0.000542303,0.9999006
0,0,0.9989129,0.008505392,0.99782574
0,0,1.0,2.763102e-11,1.0
1,0,1.0,7.252653e-10,1.0
0,0,1.0,2.8558192e-10,1.0
1,1,0.9998467,0.0014997673,0.9996934
0,0,1.0,2.763102e-11,1.0
0,0,0.9989574,0.008200773,0.9979148
0,1,0.9999163,0.00086935324,0.99983263
0,0,0.9999998,3.3451122e-06,0.99999964
0,0,0.9998522,0.0014513505,0.99970436
1,1,1.0,2.763102e-11,1.0
0,0,0.9989526,0.0082332,0.99790525
0,0,0.999965,0.00039395285,0.99993
1,1,0.97073215,0.13218784,0.9414643
1,0,0.71978986,0.5931517,0.43957973
1,1,0.9937184,0.038110435,0.9874368
0,1,0.56018525,0.6858851,0.12037051
1,0,0.9968683,0.021184735,0.9937366
0,0,0.9999876,0.00015262834,0.9999752
0,0,0.99894816,0.008263875,0.9978963
0,0,0.99985117,0.0014604243,0.99970233
0,0,1.0,8.036887e-09,1.0
1,0,1.0,2.763102e-11,1.0
0,0,1.0,8.4417975e-09,1.0
1,0,0.9202039,0.27827108,0.84040785
1,1,1.0,2.763102e-11,1.0
0,0,0.987038,0.06920705,0.97407603
0,0,0.99999994,8.8481295e-07,0.9999999
0,0,1.0,4.4451537e-10,1.0
1,1,1.0,2.763102e-11,1.0
0,0,0.9989159,0.0084845275,0.9978318
0,0,0.9998522,0.0014516438,0.99970436
1,1,1.0,2.763102e-11,1.0
0,1,0.9999745,0.000295323,0.999949
0,0,1.0,2.6521318e-10,1.0
1,0,0.8534656,0.4166502,0.70693123
0,0,0.99894875,0.008259904,0.9978975
1,1,0.9500262,0.19843805,0.9000524
0,0,0.9750276,0.1168057,0.95005524
1,1,1.0,2.763102e-11,1.0
1,0,1.0,2.0413245e-10,1.0
1,1,0.9158749,0.28873047,0.8317498
0,0,0.9989226,0.0084390715,0.9978452
1,1,0.99998224,0.00021205258,0.9999645
1,1,0.99998724,0.00015650294,0.9999745
0,0,0.998943,0.008299685,0.99788594
1,1,0.99999475,6.9017464e-05,0.9999895
0,0,0.99860644,0.010556339,0.9972129
0,0,1.0,2.1177504e-08,1.0
1,1,0.94392335,0.21603292,0.8878467
1,1,1.0,2.763102e-11,1.0
1,0,0.9966601,0.022377618,0.9933202
1,1,0.9999989,1.581984e-05,0.99999785
1,1,0.9979305,0.014857629,0.99586105
0,0,0.8697048,0.3869475,0.73940957
1,0,0.9999961,5.2110016e-05,0.99999225
1,1,0.99998724,0.00015650294,0.9999745
0,0,0.9988733,0.008774791,0.9977466
1,1,1.0,2.763102e-11,1.0
0,0,0.99894845,0.008261925,0.9978969
1,1,0.9925881,0.043737262,0.9851762
1,1,0.9999999,2.0196896e-06,0.99999976
1,1,0.8732099,0.38023895,0.7464198
0,0,0.9998522,0.0014514487,0.99970436
0,0,0.9989543,0.008221787,0.9979086
0,0,1.0,3.0654498e-10,1.0
0,0,0.99985236,0.0014497995,0.9997047
1,0,0.99999934,9.63773e-06,0.9999987
1,1,1.0,2.763102e-11,1.0
1,1,0.9999995,7.417722e-06,0.99999905
0,0,0.9989564,0.008207433,0.99791276
1,1,0.5057739,0.6930805,0.011547804
0,0,0.998892,0.008647313,0.997784
1,1,0.9761139,0.11280012,0.95222783
1,1,0.9309531,0.2511666,0.8619062
0,0,1.0,4.5724924e-10,1.0
1,0,0.99833685,0.012304287,0.9966737
1,1,0.93842673,0.23127466,0.87685347
0,0,0.9989387,0.008328978,0.99787736
0,0,0.99893194,0.008375021,0.9978639
0,0,0.9999991,1.3672507e-05,0.9999982
1,0,0.9999873,0.00015557386,0.9999746
1,1,1.0,2.763102e-11,1.0
0,0,0.9999848,0.00018386009,0.9999696
1,1,0.993869,0.037345886,0.987738
0,0,0.99895424,0.008222209,0.9979085
0,0,0.94555223,0.21140885,0.89110446
1,1,0.99803716,0.014196009,0.9960743
0,0,0.9998205,0.0017280771,0.99964094
0,0,0.9989562,0.008208964,0.9979124
1,0,0.738261,0.574868,0.47652194
0,0,1.0,2.763102e-11,1.0
1,0,1.0,1.9749095e-08,1.0
0,0,0.99985224,0.0014511015,0.9997045
0,0,0.9998205,0.0017280667,0.99964094
0,0,1.0,2.5669162e-09,1.0
1,0,0.9828783,0.08661504,0.96575665
1,1,1.0,2.763102e-11,1.0
0,0,0.99908733,0.007300074,0.99817467
1,1,1.0,2.763102e-11,1.0
1,0,0.5088712,0.69298977,0.017742366
1,1,0.99703836,0.020199927,0.9940767
1,1,0.9999999,2.0196896e-06,0.99999976
1,1,0.97246855,0.12605362,0.9449371
1,0,0.99978524,0.0020284338,0.9995705
1,0,0.99769115,0.01632322,0.9953823
1,1,0.99999917,1.2514034e-05,0.99999833
0,0,0.9806221,0.09560798,0.9612442
0,0,1.0,3.2088096e-10,1.0
1,1,1.0,2.763102e-11,1.0
1,0,0.99999994,1.3892782e-06,0.9999999
0,0,0.9999861,0.00016934914,0.9999722
1,1,0.99999976,3.87412e-06,0.9999995
0,0,0.9988739,0.008770721,0.9977478
0,0,0.999975,0.00028980357,0.99995005
0,0,1.0,3.757656e-10,1.0
1,1,0.99999833,2.3871251e-05,0.99999666
1,0,0.99999994,1.3290363e-06,0.9999999
0,0,1.0,3.9933765e-10,1.0
0,0,0.99995977,0.00044766662,0.99991953
0,0,1.0,2.6651403e-10,1.0
0,0,1.0,3.111622e-10,1.0
0,0,0.99999994,7.11641e-07,0.9999999
0,0,0.9989426,0.008301952,0.9978852
0,0,0.9988567,0.008887026,0.99771345
1,1,1.0,2.763102e-11,1.0
0,0,0.99894387,0.008293369,0.99788773
0,0,0.99886143,0.008855195,0.99772286
0,0,0.92827284,0.25808388,0.8565457
1,1,0.9235533,0.27000403,0.8471066
1,1,0.9999993,1.0836571e-05,0.99999857
1,0,0.99999833,2.3910618e-05,0.99999666
1,1,0.99936837,0.0052847825,0.99873674
0,0,1.0,2.763102e-11,1.0
1,0,0.9999979,2.9309173e-05,0.9999958
0,0,1.0,4.0330028e-10,1.0
0,0,0.99853474,0.01102621,0.9970695
0,0,1.0,8.302208e-10,1.0
1,1,1.0,2.763102e-11,1.0
1,1,0.8625302,0.40034378,0.72506034
0,0,1.0,6.241974e-09,1.0
0,0,0.9987233,0.009782815,0.99744666
0,0,0.98466825,0.0792671,0.9693365
1,1,1.0,2.763102e-11,1.0
1,0,0.9999783,0.0002545345,0.9999566
1,1,1.0,2.763102e-11,1.0
1,1,0.99999964,5.6661747e-06,0.9999993
1,1,1.0,2.763102e-11,1.0
0,0,0.51437867,0.69273365,0.028757304
0,0,1.0,4.1533017e-08,1.0
0,0,0.99999994,1.3246087e-06,0.9999999
0,0,0.9998522,0.0014514487,0.99970436
1,1,1.0,2.763102e-11,1.0
1,0,0.9999999,2.027954e-06,0.99999976
1,1,1.0,2.763102e-11,1.0
1,1,0.93842673,0.23127466,0.87685347
1,1,0.99982125,0.0017212986,0.9996425
0,0,0.9989495,0.008254517,0.99789906
0,0,0.9998522,0.0014516438,0.99970436
1,1,0.96672964,0.14593263,0.9334593
0,1,0.99998116,0.00022375648,0.99996233
1,1,0.99999905,1.4174408e-05,0.9999981
0,1,0.9867431,0.07048139,0.9734862
1,1,0.99998724,0.00015650294,0.9999745
0,0,1.0,7.9074375e-10,1.0
1,1,0.99510574,0.030918201,0.9902115
1,1,0.93842673,0.23127466,0.87685347
1,1,0.99999976,3.87412e-06,0.9999995
1,0,0.99995023,0.00054270437,0.99990046
1,1,0.99999857,2.0681588e-05,0.99999714
0,0,0.9998552,0.0014244827,0.99971044
1,1,0.99999976,3.87412e-06,0.9999995
1,0,1.0,8.9969504e-10,1.0
0,0,1.0,7.2882306e-10,1.0
1,1,1.0,2.763102e-11,1.0
1,1,0.9907017,0.052751787,0.98140335
1,1,1.0,2.763102e-11,1.0
0,0,1.0,3.7390518e-10,1.0
1,1,0.8748361,0.37708902,0.7496722
0,0,1.0,3.4210773e-10,1.0
0,0,0.99895513,0.008216051,0.99791026
1,1,1.0,2.763102e-11,1.0
0,0,0.99982184,0.001716127,0.9996437
1,1,1.0,2.763102e-11,1.0
0,0,1.0,4.1520265e-10,1.0
0,0,1.0,2.763102e-11,1.0
1,0,0.9999999,1.615885e-06,0.99999976
1,1,0.9999999,2.0196896e-06,0.99999976
0,0,0.99892724,0.008407272,0.9978545
0,0,0.9999994,8.9596115e-06,0.9999988
1,1,0.9999995,7.417722e-06,0.99999905
1,1,0.99466574,0.03323741,0.9893315
0,0,0.9999999,2.3875384e-06,0.99999976
0,1,0.5726191,0.6825627,0.14523816
1,1,0.9999999,2.0196896e-06,0.99999976
1,0,1.0,1.4175159e-09,1.0
0,0,0.99776894,0.015849888,0.9955379
1,0,0.99999994,1.3651203e-06,0.9999999
0,0,0.9988903,0.008659273,0.99778056
1,1,1.0,2.763102e-11,1.0
0,1,0.9598603,0.16838779,0.91972065
0,0,0.9976334,0.016673079,0.9952668
1,1,1.0,2.763102e-11,1.0
1,0,0.6661918,0.6368428,0.33238363
0,0,0.9999999,1.9754639e-06,0.99999976
0,0,0.99978626,0.00202016,0.9995725
0,0,0.9996949,0.002774787,0.99938977
1,1,1.0,2.763102e-11,1.0
0,0,0.99895805,0.00819595,0.9979161
0,0,1.0,1.429592e-09,1.0
0,0,0.99988425,0.0011650906,0.9997685
1,1,1.0,2.763102e-11,1.0
1,1,0.9811218,0.09364065,0.96224356
0,0,0.99833167,0.012337498,0.99666333
1,1,0.93842673,0.23127466,0.87685347
1,1,0.9995466,0.003944,0.9990932
0,0,1.0,3.9369694e-10,1.0
0,0,1.0,3.9415918e-10,1.0
0,0,0.9998512,0.0014599623,0.99970245
0,0,1.0,3.9872697e-10,1.0
1,0,0.99985117,0.0014604243,0.99970233
1,0,0.92517745,0.26593843,0.8503549
0,0,0.9989464,0.008275769,0.99789286
1,1,1.0,2.763102e-11,1.0
1,1,0.9999988,1.7452001e-05,0.9999976
1,0,0.9968683,0.021184735,0.9937366
1,0,0.9999999,2.2637125e-06,0.99999976
1,1,0.93842673,0.23127466,0.87685347
1,1,0.9986117,0.010521974,0.9972234
0,0,1.0,4.9298476e-10,1.0
0,0,1.0,4.4493292e-10,1.0
1,1,0.99999785,3.0152349e-05,0.9999957
1,1,0.9833592,0.0846605,0.96671844
0,0,1.0,2.763102e-11,1.0
1,1,0.9447175,0.21378475,0.88943505
1,1,1.0,2.763102e-11,1.0
1,0,0.99999976,4.270287e-06,0.9999995
1,0,0.99874,0.009671641,0.99748003
0,0,1.0,8.9359803e-10,1.0
1,1,0.9584981,0.17268817,0.91699624
1,1,0.5769839,0.6812469,0.15396786
1,1,0.949443,0.2001521,0.89888597
1,1,0.9999999,2.0196896e-06,0.99999976
1,0,0.53062177,0.6912706,0.061243504
1,1,0.9999989,1.581984e-05,0.99999785
0,0,0.9989422,0.008304715,0.9978844
1,0,0.7097875,0.6023419,0.419575
0,1,0.99997354,0.00030539182,0.9999471
0,0,0.9989571,0.0082025565,0.9979142
1,1,0.9999994,9.1391485e-06,0.9999988
0,0,1.0,1.7960334e-08,1.0
1,1,0.9999999,2.0196896e-06,0.99999976
0,0,0.9162095,0.28793085,0.83241904
1,0,0.9271424,0.26096874,0.85428476
1,1,1.0,2.763102e-11,1.0
1,1,0.9958912,0.026676586,0.9917824
1,0,0.9998525,0.0014488637,0.99970496
1,0,1.0,1.5038995e-10,1.0
1,1,0.6738205,0.6314399,0.347641
1,0,0.99985236,0.0014499458,0.9997047
0,0,1.0,3.6623128e-08,1.0
0,0,0.9988494,0.008936509,0.9976988
0,0,0.99740255,0.018057259,0.9948051
0,0,1.0,3.139838e-10,1.0
1,1,0.99999905,1.4174408e-05,0.9999981
1,0,0.9607891,0.16542818,0.92157817
1,1,1.0,2.763102e-11,1.0
1,0,1.0,7.8672757e-10,1.0
0,0,0.998949,0.008258439,0.997898
1,0,0.7440708,0.56875575,0.48814166
1,1,0.9999999,2.0196896e-06,0.99999976
1,1,1.0,2.763102e-11,1.0
1,1,0.9990976,0.0072283256,0.9981952
0,0,0.91407466,0.29300776,0.8281493
0,0,1.0,1.4630442e-07,1.0
1,1,0.9855629,0.07551606,0.97112584
1,1,1.0,2.763102e-11,1.0
1,1,0.99913484,0.00696642,0.9982697
0,0,1.0,5.342877e-09,1.0
1,0,0.99982053,0.0017275373,0.99964106
0,1,1.0,2.763102e-11,1.0
1,1,0.9524087,0.19136104,0.90481734
0,0,0.86974657,0.38686818,0.73949313
0,0,0.99896294,0.008162439,0.9979259
0,1,0.64392155,0.6511284,0.2878431
0,0,1.0,1.1493922e-09,1.0
1,1,1.0,2.763102e-11,1.0
0,0,0.99930656,0.0057372805,0.9986131
1,0,0.97697127,0.10960318,0.95394254
0,0,0.9776491,0.1070525,0.9552982
1,1,1.0,2.763102e-11,1.0
1,0,0.7352069,0.5780109,0.4704138
0,0,0.9986541,0.010242115,0.99730825
1,1,1.0,2.763102e-11,1.0
0,0,1.0,3.0206915e-10,1.0
0,0,0.9988445,0.008969704,0.997689
1,1,1.0,2.763102e-11,1.0
0,0,0.98086107,0.09466874,0.96172214
1,0,1.0,1.0396426e-10,1.0
0,0,1.0,5.2823185e-10,1.0
1,1,0.93842673,0.23127466,0.87685347
1,0,0.9996488,0.003144623,0.9992976
1,1,0.9669066,0.1453359,0.9338132
1,1,0.5129908,0.6928096,0.025981545
1,1,0.99387604,0.037310094,0.9877521
1,1,0.993869,0.037345886,0.987738
0,0,1.0,2.8498128e-09,1.0
0,0,1.0,2.763102e-11,1.0
0,0,0.9998522,0.0014513396,0.99970436
1,0,1.0,3.027992e-10,1.0
1,1,0.9999999,2.0196896e-06,0.99999976
1,0,1.0,5.800533e-11,1.0
1,1,0.9953876,0.029411804,0.9907752
1,0,0.8507932,0.42133078,0.70158637
0,0,0.9999909,0.000115140836,0.99998176
1,0,0.9999995,7.5742946e-06,0.99999905
0,0,1.0,5.665162e-10,1.0
1,1,1.0,2.763102e-11,1.0
0,0,0.99985844,0.0013960538,0.9997169
1,1,0.9999999,2.0196896e-06,0.99999976
0,0,0.9989595,0.008186346,0.99791896
1,1,0.9999999,2.0196896e-06,0.99999976
1,1,0.98876184,0.061616573,0.9775237
0,0,1.0,3.3490838e-10,1.0
0,0,1.0,4.6413492e-10,1.0
0,0,0.9997834,0.0020440842,0.9995668
1,1,0.97903466,0.10177263,0.9580693
1,1,1.0,2.763102e-11,1.0
1,1,1.0,2.763102e-11,1.0
0,0,1.0,3.1658842e-10,1.0
0,0,0.9989283,0.008399731,0.9978566
0,0,0.9998067,0.001846431,0.9996134
1,1,0.99998724,0.00015650294,0.9999745
1,0,0.680172,0.62673974,0.36034405
1,1,1.0,2.763102e-11,1.0
0,0,0.99999994,1.4445444e-06,0.9999999
1,1,0.998563,0.010841471,0.997126
0,0,0.99894166,0.00830838,0.9978833
1,1,0.96572757,0.14929341,0.93145514
1,1,0.9575496,0.17565504,0.91509914
1,1,1.0,2.763102e-11,1.0
0,0,0.9989561,0.0082094995,0.99791217
1,1,0.9404787,0.22564837,0.88095737
0,0,1.0,5.181309e-10,1.0
0,1,0.999925,0.00078718405,0.99985003
0,0,1.0,3.1314482e-10,1.0
1,1,0.9936041,0.038687997,0.98720825
0,0,1.0,3.0177164e-10,1.0
1,1,1.0,2.763102e-11,1.0
0,0,1.0,1.4314391e-09,1.0
0,0,1.0,2.763102e-11,1.0
1,1,0.9413363,0.22327478,0.88267255
0,0,1.0,3.6813283e-10,1.0
1,0,0.99999803,2.8107312e-05,0.99999607
0,0,0.99895525,0.008215518,0.9979105
0,0,1.0,3.4316175e-10,1.0
1,0,0.9997852,0.0020288716,0.99957037
0,0,1.0,2.763102e-11,1.0
0,0,1.0,6.8501276e-09,1.0
0,0,1.0,2.763102e-11,1.0
1,1,1.0,2.763102e-11,1.0
0,0,0.99982184,0.0017159403,0.9996437
1,0,0.99899626,0.007932929,0.9979925
1,1,0.6226072,0.6627734,0.24521434
1,0,0.8113102,0.48431763,0.62262034
0,0,0.99998933,0.00013265385,0.99997866
0,0,1.0,2.8685891e-09,1.0
0,0,0.99999547,6.0227347e-05,0.99999094
1,0,0.8870809,0.35257524,0.7741618
0,0,0.99982166,0.0017175418,0.9996433
0,0,0.99894994,0.008251816,0.9978999
1,0,0.9991322,0.006984798,0.99826443
1,1,0.9998714,0.0012809342,0.99974275
1,0,0.78932935,0.5148439,0.5786587
1,0,0.999699,0.0027416016,0.999398
1,1,0.99438334,0.034706518,0.9887667
1,0,0.99999774,3.1969364e-05,0.99999547
0,0,1.0,4.4396248e-10,1.0
1,1,0.97051394,0.1329511,0.9410279
1,1,1.0,2.763102e-11,1.0
0,0,0.99893755,0.008336796,0.9978751
1,0,0.9999999,2.039393e-06,0.99999976
1,1,0.99986315,0.001354364,0.9997263
